episode_index,episode_length,is_successful
0,12,False
1,29,False
2,50,False
3,22,False
4,15,False
5,26,False
6,17,False
7,14,False
8,38,False
9,21,False
10,37,False
11,12,False
12,64,False
13,57,False
14,12,False
15,20,False
16,26,False
17,26,False
18,17,False
19,36,False
20,52,False
21,32,False
22,31,False
23,22,False
24,29,False
25,12,False
26,20,False
27,16,False
28,39,False
29,47,False
30,33,False
31,15,False
32,33,False
33,16,False
34,71,False
35,76,False
36,45,False
37,13,False
38,29,False
39,38,False
40,102,False
41,38,False
42,30,False
43,24,False
44,24,False
45,13,False
46,15,False
47,11,False
48,22,False
49,35,False
50,81,False
51,66,False
52,68,False
53,63,False
54,22,False
55,22,False
56,142,False
57,19,False
58,37,False
59,131,False
60,144,False
61,64,False
62,95,False
63,98,False
64,22,False
65,52,False
66,45,False
67,40,False
68,81,False
69,76,False
70,73,False
71,63,False
72,50,False
73,25,False
74,107,False
75,18,False
76,25,False
77,72,False
78,12,False
79,100,False
80,92,False
81,74,False
82,70,False
83,87,False
84,33,False
85,14,False
86,11,False
87,93,False
88,79,False
89,81,False
90,64,False
91,50,False
92,65,False
93,91,False
94,89,False
95,68,False
96,66,False
97,49,False
98,73,False
99,96,False
100,112,False
101,126,False
102,200,True
103,122,False
104,115,False
105,142,False
106,116,False
107,131,False
108,114,False
109,84,False
110,23,False
111,148,False
112,146,False
113,130,False
114,125,False
115,148,False
116,159,False
117,168,False
118,142,False
119,127,False
120,23,False
121,153,False
122,164,False
123,147,False
124,92,False
125,132,False
126,135,False
127,116,False
128,165,False
129,200,True
130,114,False
131,155,False
132,48,False
133,146,False
134,142,False
135,147,False
136,149,False
137,131,False
138,122,False
139,158,False
140,139,False
141,150,False
142,117,False
143,124,False
144,136,False
145,151,False
146,136,False
147,129,False
148,146,False
149,142,False
150,138,False
151,142,False
152,169,False
153,65,False
154,102,False
155,161,False
156,137,False
157,146,False
158,149,False
159,148,False
160,80,False
161,146,False
162,77,False
163,62,False
164,88,False
165,147,False
166,110,False
167,132,False
168,20,False
169,141,False
170,117,False
171,18,False
172,185,False
173,171,False
174,155,False
175,19,False
176,129,False
177,113,False
178,113,False
179,162,False
180,106,False
181,132,False
182,117,False
183,138,False
184,132,False
185,200,True
186,103,False
187,107,False
188,157,False
189,166,False
190,144,False
191,151,False
192,124,False
193,139,False
194,171,False
195,171,False
196,107,False
197,117,False
198,107,False
199,108,False
