episode_index,episode_length,is_successful
0,10,False
1,18,False
2,13,False
3,9,False
4,10,False
5,20,False
6,12,False
7,25,False
8,10,False
9,12,False
10,14,False
11,18,False
12,12,False
13,10,False
14,27,False
15,20,False
16,10,False
17,17,False
18,16,False
19,14,False
20,14,False
21,12,False
22,12,False
23,12,False
24,19,False
25,11,False
26,12,False
27,15,False
28,17,False
29,12,False
30,17,False
31,12,False
32,14,False
33,27,False
34,19,False
35,23,False
36,20,False
37,19,False
38,26,False
39,73,False
40,66,False
41,29,False
42,79,False
43,65,False
44,64,False
45,72,False
46,68,False
47,86,False
48,74,False
49,73,False
50,85,False
51,89,False
52,97,False
53,96,False
54,82,False
55,104,False
56,14,False
57,40,False
58,31,False
59,39,False
60,24,False
61,34,False
62,20,False
63,27,False
64,69,False
65,23,False
66,37,False
67,94,False
68,87,False
69,89,False
70,84,False
71,75,False
72,121,False
73,78,False
74,100,False
75,78,False
76,89,False
77,81,False
78,89,False
79,62,False
80,114,False
81,114,False
82,120,False
83,103,False
84,90,False
85,133,False
86,101,False
87,102,False
88,124,False
89,102,False
90,131,False
91,109,False
92,120,False
93,99,False
94,112,False
95,133,False
96,117,False
97,138,False
98,109,False
99,114,False
100,72,False
101,114,False
102,109,False
103,125,False
104,143,False
105,133,False
106,127,False
107,134,False
108,116,False
109,147,False
110,101,False
111,156,False
112,125,False
113,130,False
114,136,False
115,46,False
116,129,False
117,149,False
118,132,False
119,140,False
120,133,False
121,133,False
122,148,False
123,145,False
124,141,False
125,83,False
126,128,False
127,107,False
128,123,False
129,133,False
130,144,False
131,137,False
132,162,False
133,148,False
134,189,False
135,136,False
136,143,False
137,139,False
138,183,False
139,148,False
140,73,False
141,136,False
142,151,False
143,133,False
144,158,False
145,142,False
146,152,False
147,133,False
148,125,False
149,144,False
150,150,False
151,134,False
152,127,False
153,144,False
154,97,False
155,147,False
156,130,False
157,104,False
158,137,False
159,172,False
160,144,False
161,132,False
162,144,False
163,127,False
164,140,False
165,144,False
166,144,False
167,135,False
168,141,False
169,178,False
170,147,False
171,134,False
172,169,False
173,137,False
174,157,False
175,144,False
176,127,False
177,138,False
178,126,False
179,141,False
180,141,False
181,142,False
182,146,False
183,142,False
184,132,False
185,132,False
186,147,False
187,129,False
188,95,False
189,144,False
190,143,False
191,138,False
192,148,False
193,144,False
194,135,False
195,142,False
196,149,False
197,157,False
198,146,False
199,142,False
