episode_index,episode_length,is_successful
0,12,False
1,18,False
2,10,False
3,13,False
4,30,False
5,22,False
6,29,False
7,12,False
8,13,False
9,14,False
10,23,False
11,13,False
12,16,False
13,15,False
14,16,False
15,18,False
16,15,False
17,14,False
18,16,False
19,69,False
20,64,False
21,37,False
22,30,False
23,19,False
24,15,False
25,13,False
26,28,False
27,33,False
28,16,False
29,19,False
30,52,False
31,40,False
32,33,False
33,39,False
34,54,False
35,40,False
36,34,False
37,31,False
38,32,False
39,26,False
40,33,False
41,29,False
42,41,False
43,44,False
44,47,False
45,44,False
46,41,False
47,43,False
48,22,False
49,38,False
50,38,False
51,70,False
52,33,False
53,57,False
54,39,False
55,87,False
56,38,False
57,53,False
58,52,False
59,49,False
60,86,False
61,33,False
62,30,False
63,23,False
64,46,False
65,166,False
66,36,False
67,45,False
68,28,False
69,82,False
70,74,False
71,28,False
72,20,False
73,39,False
74,51,False
75,78,False
76,38,False
77,45,False
78,97,False
79,36,False
80,92,False
81,45,False
82,164,False
83,133,False
84,200,True
85,118,False
86,99,False
87,118,False
88,79,False
89,60,False
90,108,False
91,200,True
92,200,True
93,196,False
94,171,False
95,87,False
96,148,False
97,196,False
98,142,False
99,87,False
100,121,False
101,81,False
102,72,False
103,105,False
104,65,False
105,32,False
106,171,False
107,164,False
108,86,False
109,86,False
110,84,False
111,116,False
112,37,False
113,76,False
114,70,False
115,98,False
116,32,False
117,24,False
118,200,True
119,170,False
120,158,False
121,191,False
122,197,False
123,131,False
124,176,False
125,163,False
126,165,False
127,61,False
128,200,True
129,123,False
130,200,True
131,200,True
132,60,False
133,71,False
134,151,False
135,183,False
136,154,False
137,192,False
138,200,True
139,200,True
140,93,False
141,165,False
142,53,False
143,135,False
144,132,False
145,200,True
146,171,False
147,148,False
148,11,False
149,92,False
150,200,True
151,162,False
152,149,False
153,132,False
154,200,True
155,200,True
156,151,False
157,189,False
158,126,False
159,200,True
160,87,False
161,200,True
162,46,False
163,135,False
164,130,False
165,151,False
166,160,False
167,144,False
168,151,False
169,124,False
170,89,False
171,144,False
172,200,True
173,107,False
174,121,False
175,105,False
176,38,False
177,44,False
178,97,False
179,123,False
180,200,True
181,143,False
182,142,False
183,98,False
184,200,True
185,196,False
186,200,True
187,126,False
188,135,False
189,200,True
190,200,True
191,138,False
192,197,False
193,162,False
194,155,False
195,200,True
196,196,False
197,181,False
198,200,True
199,117,False
