episode_index,episode_length,is_successful
0,32,False
1,27,False
2,26,False
3,39,False
4,22,False
5,20,False
6,16,False
7,33,False
8,20,False
9,28,False
10,37,False
11,15,False
12,15,False
13,60,False
14,35,False
15,43,False
16,33,False
17,39,False
18,48,False
19,29,False
20,28,False
21,57,False
22,40,False
23,17,False
24,36,False
25,11,False
26,26,False
27,30,False
28,21,False
29,35,False
30,11,False
31,31,False
32,30,False
33,43,False
34,36,False
35,22,False
36,32,False
37,60,False
38,29,False
39,65,False
40,44,False
41,45,False
42,44,False
43,36,False
44,34,False
45,35,False
46,22,False
47,104,False
48,75,False
49,94,False
50,43,False
51,93,False
52,20,False
53,69,False
54,47,False
55,56,False
56,124,False
57,74,False
58,83,False
59,81,False
60,88,False
61,88,False
62,109,False
63,147,False
64,105,False
65,64,False
66,71,False
67,61,False
68,200,True
69,85,False
70,75,False
71,83,False
72,147,False
73,86,False
74,13,False
75,83,False
76,55,False
77,54,False
78,96,False
79,61,False
80,86,False
81,90,False
82,75,False
83,83,False
84,200,True
85,23,False
86,73,False
87,166,False
88,82,False
89,92,False
90,86,False
91,10,False
92,67,False
93,53,False
94,90,False
95,122,False
96,151,False
97,77,False
98,128,False
99,81,False
100,71,False
101,69,False
102,75,False
103,61,False
104,101,False
105,72,False
106,71,False
107,79,False
108,117,False
109,117,False
110,95,False
111,76,False
112,80,False
113,94,False
114,69,False
115,57,False
116,24,False
117,150,False
118,81,False
119,74,False
120,37,False
121,67,False
122,82,False
123,141,False
124,72,False
125,81,False
126,90,False
127,138,False
128,96,False
129,94,False
130,122,False
131,57,False
132,62,False
133,83,False
134,66,False
135,98,False
136,162,False
137,62,False
138,91,False
139,79,False
140,75,False
141,115,False
142,150,False
143,109,False
144,72,False
145,75,False
146,80,False
147,109,False
148,75,False
149,163,False
150,65,False
151,200,True
152,145,False
153,200,True
154,88,False
155,125,False
156,88,False
157,126,False
158,68,False
159,65,False
160,79,False
161,125,False
162,200,True
163,125,False
164,167,False
165,95,False
166,200,True
167,94,False
168,115,False
169,94,False
170,156,False
171,80,False
172,121,False
173,105,False
174,200,True
175,180,False
176,63,False
177,161,False
178,92,False
179,95,False
180,119,False
181,179,False
182,85,False
183,176,False
184,88,False
185,150,False
186,195,False
187,133,False
188,99,False
189,99,False
190,127,False
191,200,True
192,200,True
193,160,False
194,144,False
195,98,False
196,91,False
197,140,False
198,88,False
199,163,False
