episode_index,episode_length,is_successful
0,25,False
1,15,False
2,21,False
3,25,False
4,13,False
5,26,False
6,27,False
7,41,False
8,17,False
9,23,False
10,13,False
11,26,False
12,33,False
13,64,False
14,30,False
15,27,False
16,18,False
17,24,False
18,58,False
19,24,False
20,32,False
21,79,False
22,74,False
23,25,False
24,17,False
25,17,False
26,11,False
27,18,False
28,11,False
29,15,False
30,25,False
31,12,False
32,20,False
33,10,False
34,71,False
35,17,False
36,42,False
37,13,False
38,27,False
39,35,False
40,26,False
41,69,False
42,23,False
43,15,False
44,21,False
45,57,False
46,14,False
47,28,False
48,67,False
49,33,False
50,28,False
51,37,False
52,19,False
53,62,False
54,56,False
55,45,False
56,34,False
57,29,False
58,151,False
59,77,False
60,13,False
61,84,False
62,49,False
63,34,False
64,65,False
65,58,False
66,82,False
67,23,False
68,27,False
69,14,False
70,91,False
71,72,False
72,67,False
73,38,False
74,40,False
75,124,False
76,107,False
77,82,False
78,68,False
79,88,False
80,108,False
81,109,False
82,119,False
83,79,False
84,16,False
85,103,False
86,40,False
87,49,False
88,22,False
89,62,False
90,41,False
91,63,False
92,75,False
93,65,False
94,25,False
95,26,False
96,13,False
97,32,False
98,34,False
99,13,False
100,15,False
101,88,False
102,67,False
103,81,False
104,151,False
105,133,False
106,71,False
107,73,False
108,76,False
109,75,False
110,95,False
111,83,False
112,37,False
113,60,False
114,64,False
115,83,False
116,178,False
117,69,False
118,104,False
119,75,False
120,11,False
121,74,False
122,73,False
123,124,False
124,36,False
125,124,False
126,73,False
127,62,False
128,65,False
129,89,False
130,40,False
131,155,False
132,43,False
133,41,False
134,63,False
135,56,False
136,63,False
137,82,False
138,52,False
139,66,False
140,72,False
141,64,False
142,78,False
143,74,False
144,73,False
145,130,False
146,62,False
147,47,False
148,65,False
149,61,False
150,119,False
151,86,False
152,147,False
153,134,False
154,89,False
155,175,False
156,65,False
157,75,False
158,71,False
159,133,False
160,121,False
161,61,False
162,111,False
163,74,False
164,84,False
165,111,False
166,60,False
167,93,False
168,93,False
169,158,False
170,200,True
171,61,False
172,81,False
173,54,False
174,131,False
175,67,False
176,80,False
177,200,True
178,71,False
179,81,False
180,57,False
181,85,False
182,65,False
183,72,False
184,112,False
185,99,False
186,189,False
187,71,False
188,119,False
189,100,False
190,68,False
191,71,False
192,59,False
193,79,False
194,55,False
195,47,False
196,74,False
197,61,False
198,74,False
199,56,False
