episode_index,episode_length,is_successful
0,9,False
1,11,False
2,9,False
3,17,False
4,11,False
5,24,False
6,10,False
7,14,False
8,11,False
9,12,False
10,16,False
11,11,False
12,11,False
13,11,False
14,13,False
15,11,False
16,10,False
17,15,False
18,11,False
19,10,False
20,13,False
21,23,False
22,16,False
23,10,False
24,22,False
25,12,False
26,13,False
27,11,False
28,21,False
29,11,False
30,16,False
31,15,False
32,11,False
33,12,False
34,14,False
35,10,False
36,10,False
37,20,False
38,9,False
39,13,False
40,15,False
41,12,False
42,19,False
43,11,False
44,11,False
45,10,False
46,13,False
47,9,False
48,11,False
49,13,False
50,10,False
51,12,False
52,12,False
53,9,False
54,12,False
55,9,False
56,12,False
57,10,False
58,9,False
59,13,False
60,11,False
61,17,False
62,14,False
63,38,False
64,48,False
65,10,False
66,12,False
67,12,False
68,9,False
69,10,False
70,84,False
71,35,False
72,77,False
73,81,False
74,16,False
75,78,False
76,11,False
77,18,False
78,66,False
79,80,False
80,12,False
81,22,False
82,23,False
83,88,False
84,65,False
85,12,False
86,32,False
87,65,False
88,63,False
89,45,False
90,56,False
91,39,False
92,79,False
93,62,False
94,85,False
95,32,False
96,90,False
97,108,False
98,79,False
99,26,False
100,11,False
101,103,False
102,80,False
103,67,False
104,22,False
105,78,False
106,77,False
107,70,False
108,76,False
109,72,False
110,83,False
111,99,False
112,83,False
113,39,False
114,119,False
115,104,False
116,84,False
117,34,False
118,83,False
119,93,False
120,117,False
121,66,False
122,130,False
123,74,False
124,86,False
125,114,False
126,112,False
127,89,False
128,59,False
129,99,False
130,60,False
131,114,False
132,98,False
133,66,False
134,91,False
135,83,False
136,89,False
137,135,False
138,94,False
139,120,False
140,118,False
141,92,False
142,72,False
143,113,False
144,122,False
145,107,False
146,119,False
147,126,False
148,100,False
149,112,False
150,102,False
151,77,False
152,115,False
153,97,False
154,58,False
155,111,False
156,100,False
157,38,False
158,97,False
159,68,False
160,113,False
161,48,False
162,95,False
163,120,False
164,101,False
165,63,False
166,102,False
167,99,False
168,134,False
169,65,False
170,87,False
171,68,False
172,115,False
173,108,False
174,103,False
175,31,False
176,90,False
177,29,False
178,83,False
179,124,False
180,120,False
181,118,False
182,94,False
183,101,False
184,83,False
185,121,False
186,94,False
187,106,False
188,70,False
189,37,False
190,76,False
191,99,False
192,118,False
193,118,False
194,96,False
195,69,False
196,103,False
197,122,False
198,65,False
199,87,False
