episode_index,episode_length,is_successful
0,23,False
1,29,False
2,19,False
3,98,False
4,27,False
5,30,False
6,53,False
7,58,False
8,16,False
9,15,False
10,23,False
11,17,False
12,33,False
13,19,False
14,21,False
15,15,False
16,17,False
17,84,False
18,13,False
19,15,False
20,25,False
21,19,False
22,52,False
23,22,False
24,24,False
25,32,False
26,15,False
27,17,False
28,43,False
29,34,False
30,25,False
31,30,False
32,28,False
33,29,False
34,71,False
35,45,False
36,35,False
37,40,False
38,64,False
39,43,False
40,35,False
41,51,False
42,41,False
43,55,False
44,35,False
45,52,False
46,62,False
47,32,False
48,52,False
49,43,False
50,31,False
51,28,False
52,25,False
53,63,False
54,35,False
55,47,False
56,44,False
57,28,False
58,58,False
59,42,False
60,28,False
61,34,False
62,67,False
63,131,False
64,19,False
65,61,False
66,78,False
67,52,False
68,27,False
69,86,False
70,83,False
71,85,False
72,95,False
73,90,False
74,60,False
75,118,False
76,79,False
77,17,False
78,70,False
79,73,False
80,74,False
81,61,False
82,58,False
83,74,False
84,109,False
85,93,False
86,78,False
87,39,False
88,30,False
89,111,False
90,74,False
91,34,False
92,87,False
93,96,False
94,106,False
95,127,False
96,150,False
97,62,False
98,43,False
99,124,False
100,28,False
101,132,False
102,129,False
103,39,False
104,118,False
105,30,False
106,125,False
107,40,False
108,87,False
109,152,False
110,15,False
111,138,False
112,82,False
113,134,False
114,148,False
115,129,False
116,58,False
117,59,False
118,156,False
119,35,False
120,124,False
121,143,False
122,142,False
123,132,False
124,143,False
125,81,False
126,37,False
127,130,False
128,152,False
129,123,False
130,57,False
131,42,False
132,157,False
133,129,False
134,131,False
135,59,False
136,110,False
137,174,False
138,67,False
139,137,False
140,118,False
141,136,False
142,180,False
143,176,False
144,136,False
145,101,False
146,156,False
147,162,False
148,160,False
149,132,False
150,127,False
151,122,False
152,118,False
153,149,False
154,148,False
155,106,False
156,117,False
157,110,False
158,144,False
159,135,False
160,134,False
161,146,False
162,157,False
163,111,False
164,104,False
165,129,False
166,118,False
167,143,False
168,135,False
169,142,False
170,129,False
171,125,False
172,149,False
173,147,False
174,123,False
175,121,False
176,107,False
177,103,False
178,155,False
179,131,False
180,125,False
181,127,False
182,166,False
183,148,False
184,148,False
185,163,False
186,33,False
187,147,False
188,197,False
189,161,False
190,129,False
191,134,False
192,130,False
193,139,False
194,134,False
195,148,False
196,131,False
197,138,False
198,140,False
199,182,False
