episode_index,episode_length,is_successful
0,16,False
1,13,False
2,16,False
3,14,False
4,10,False
5,16,False
6,12,False
7,12,False
8,25,False
9,61,False
10,69,False
11,39,False
12,93,False
13,88,False
14,120,False
15,86,False
16,31,False
17,28,False
18,59,False
19,77,False
20,92,False
21,71,False
22,90,False
23,9,False
24,48,False
25,15,False
26,73,False
27,14,False
28,52,False
29,59,False
30,71,False
31,81,False
32,74,False
33,56,False
34,92,False
35,121,False
36,67,False
37,70,False
38,71,False
39,82,False
40,54,False
41,83,False
42,88,False
43,58,False
44,74,False
45,76,False
46,73,False
47,71,False
48,70,False
49,77,False
50,65,False
51,163,False
52,77,False
53,61,False
54,74,False
55,65,False
56,97,False
57,100,False
58,133,False
59,103,False
60,48,False
61,116,False
62,101,False
63,119,False
64,79,False
65,106,False
66,102,False
67,89,False
68,98,False
69,105,False
70,108,False
71,107,False
72,109,False
73,92,False
74,92,False
75,87,False
76,91,False
77,104,False
78,106,False
79,78,False
80,97,False
81,106,False
82,98,False
83,92,False
84,98,False
85,44,False
86,99,False
87,110,False
88,95,False
89,108,False
90,87,False
91,148,False
92,125,False
93,135,False
94,100,False
95,100,False
96,122,False
97,80,False
98,67,False
99,95,False
100,108,False
101,78,False
102,91,False
103,105,False
104,110,False
105,106,False
106,48,False
107,100,False
108,88,False
109,91,False
110,80,False
111,111,False
112,129,False
113,115,False
114,116,False
115,150,False
116,79,False
117,125,False
118,92,False
119,127,False
120,84,False
121,99,False
122,100,False
123,111,False
124,97,False
125,93,False
126,92,False
127,96,False
128,104,False
129,100,False
130,116,False
131,101,False
132,114,False
133,116,False
134,96,False
135,121,False
136,88,False
137,78,False
138,73,False
139,108,False
140,116,False
141,120,False
142,71,False
143,95,False
144,112,False
145,120,False
146,126,False
147,109,False
148,112,False
149,131,False
150,102,False
151,107,False
152,108,False
153,114,False
154,112,False
155,166,False
156,106,False
157,106,False
158,118,False
159,107,False
160,132,False
161,136,False
162,142,False
163,165,False
164,111,False
165,152,False
166,136,False
167,113,False
168,113,False
169,108,False
170,106,False
171,124,False
172,96,False
173,148,False
174,94,False
175,160,False
176,162,False
177,157,False
178,128,False
179,109,False
180,130,False
181,109,False
182,123,False
183,107,False
184,102,False
185,158,False
186,98,False
187,103,False
188,121,False
189,141,False
190,111,False
191,144,False
192,118,False
193,94,False
194,115,False
195,110,False
196,140,False
197,142,False
198,154,False
199,154,False
