episode_index,episode_length,is_successful
0,10,False
1,12,False
2,14,False
3,10,False
4,14,False
5,17,False
6,20,False
7,14,False
8,13,False
9,14,False
10,23,False
11,25,False
12,16,False
13,10,False
14,44,False
15,17,False
16,25,False
17,13,False
18,39,False
19,52,False
20,11,False
21,76,False
22,53,False
23,25,False
24,13,False
25,17,False
26,11,False
27,18,False
28,59,False
29,14,False
30,14,False
31,14,False
32,12,False
33,11,False
34,13,False
35,16,False
36,20,False
37,17,False
38,32,False
39,61,False
40,16,False
41,54,False
42,65,False
43,16,False
44,66,False
45,91,False
46,20,False
47,20,False
48,46,False
49,96,False
50,40,False
51,27,False
52,29,False
53,37,False
54,21,False
55,69,False
56,63,False
57,67,False
58,73,False
59,57,False
60,64,False
61,57,False
62,61,False
63,64,False
64,86,False
65,67,False
66,81,False
67,12,False
68,77,False
69,77,False
70,75,False
71,63,False
72,86,False
73,82,False
74,65,False
75,61,False
76,54,False
77,62,False
78,62,False
79,76,False
80,63,False
81,65,False
82,88,False
83,18,False
84,72,False
85,72,False
86,79,False
87,79,False
88,71,False
89,63,False
90,64,False
91,62,False
92,68,False
93,80,False
94,66,False
95,92,False
96,70,False
97,60,False
98,70,False
99,46,False
100,80,False
101,75,False
102,88,False
103,69,False
104,63,False
105,72,False
106,74,False
107,74,False
108,70,False
109,70,False
110,78,False
111,60,False
112,86,False
113,70,False
114,68,False
115,85,False
116,70,False
117,99,False
118,101,False
119,90,False
120,79,False
121,70,False
122,81,False
123,79,False
124,76,False
125,70,False
126,88,False
127,85,False
128,79,False
129,107,False
130,67,False
131,74,False
132,66,False
133,77,False
134,75,False
135,61,False
136,84,False
137,95,False
138,62,False
139,72,False
140,80,False
141,93,False
142,64,False
143,86,False
144,67,False
145,60,False
146,64,False
147,69,False
148,62,False
149,74,False
150,76,False
151,88,False
152,63,False
153,97,False
154,67,False
155,86,False
156,81,False
157,72,False
158,114,False
159,77,False
160,73,False
161,62,False
162,114,False
163,84,False
164,70,False
165,73,False
166,93,False
167,69,False
168,57,False
169,122,False
170,111,False
171,118,False
172,89,False
173,79,False
174,58,False
175,79,False
176,91,False
177,65,False
178,56,False
179,75,False
180,83,False
181,53,False
182,69,False
183,78,False
184,80,False
185,62,False
186,63,False
187,89,False
188,76,False
189,68,False
190,100,False
191,84,False
192,77,False
193,88,False
194,61,False
195,94,False
196,71,False
197,77,False
198,94,False
199,79,False
